"name.x","name.y","kpas"
"Вишневе","Каолінова",45
"Вишневе","Голендри",42
"Вишневе","Дарниця",41
"Вишневе","Браїлів",40
"Вишневе","Стодульці",39
"Вишневе","Халимонове",37
"Вишневе","Бровари",37
"Вишневе","Рачки",32
"Вишневе","Баришівка",31
"Вишневе","Козятин 2",31
"Вишневе","Гулівці",31
"Вишневе","Гречани",30
"Вишневе","Кордишівка",30
"Вишневе","Білосілля",29
"Вишневе","Мотовилівка",25
"Вишневе","Поляни",25
"Вишневе","Яготин",24
"Вишневе","Могиляни",24
"Вишневе","Дубки",24
"Вишневе","Комарівці",24
"Вишневе","Хролин",20
"Вишневе","Демчин",16
"Вишневе","Козачівка",16
"Вишневе","Гребінка",16
"Вишневе","Янпіль",15
"Вишневе","Кононівка",13
"Вишневе","Могилівка",13
"Вишневе","Крути",12
"Вишневе","Сербинівці",11
"Вишневе","Мирославка",11
"Вишневе","Видубичі",9
"Вишневе","Алтинівка",9
"Вишневе","Гордіївка",9
"Вишневе","Судилків",8
"Вишневе","Березань",7
"Вишневе","Боярка",7
"Вишневе","Цвітоха",7
"Вишневе","Приостерний",7
"Вишневе","Іванківці",6
"Вишневе","Баранне",5
"Вишневе","Вакуленчук",5
"Вишневе","Радівці",5
"Вишневе","Бадівка",5
"Вишневе","Бориспіль",4
"Вишневе","Семилітка",4
"Вишневе","Коржівці",3
"Вишневе","Глухівці",3
"Вишневе","Масивці",3
"Вишневе","Новичі",3
"Вишневе","Бобрик",3
"Вишневе","Нова Гута",3
"Вишневе","Київ-Волинський",2
"Вишневе","Переяславська",2
"Вишневе","Івачкове",2
"Вишневе","Волоське",2
"Вишневе","Колодяжний",2
"Вишневе","Богданівці",1
"Вишневе","Будьки",1
"Вишневе","Кукілка",1
"Вишневе","Богданівка",1
"Вишневе","Хутір Халімонове",1
"Дарниця","Ніжин",48998
"Дарниця","Конотоп",41193
"Дарниця","Бахмач-Пасажирський",33747
"Дарниця","Шостка",30341
"Дарниця","Кролевець",14621
"Дарниця","Плиски",12173
"Дарниця","Харків-Пасажирський",9629
"Дарниця","Бахмач-Київський",8454
"Дарниця","Львів",6082
"Дарниця","Путивль",5536
"Дарниця","Носівка",5372
"Дарниця","Терещенська",5039
"Дарниця","Гребінка",4430
"Дарниця","Суми",4291
"Дарниця","Бобровиця",4191
"Дарниця","Кононівка",4148
"Дарниця","Чернігів",3740
"Дарниця","Яготин",3274
"Дарниця","Полтава Київська",3031
"Дарниця","Лубни",2781
"Дарниця","Миргород",2730
"Дарниця","Крути",2067
"Дарниця","Ім.Бориса Олійника",1791
"Дарниця","Хороше Озеро",1662
"Дарниця","Ворожба",1596
"Дарниця","Івотка",1537
"Дарниця","Одеса-Головна",1380
"Дарниця","Славутич",1361
"Дарниця","Луганськ",1320
"Дарниця","Фастів 1",1238
"Дарниця","Вінниця",1219
"Дарниця","Зернове",1213
"Дарниця","Старий Луг",1208
"Дарниця","Кременчук",1173
"Дарниця","Слов'янськ",1161
"Дарниця","Донецьк",1029
"Дарниця","Костянтинівка",971
"Дарниця","Краматорськ",871
